datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Total sales,Year,Month,Hour,Weekday Name
8/7/2016,8,4.155,8.2,40.2,12,0,5,3,80.555,2016,8,276,Sunday
8/8/2016,8.34,5.99,5.5,15,36,0,1,4,75.83,2016,8,276,Monday
8/9/2016,6.33,4.66,7,29,26,1,2,4,79.99,2016,8,276,Tuesday
8/10/2016,11.34,2.99,7,24.1,11,0,3,2,61.43,2016,8,276,Wednesday
8/11/2016,5.67,3.66,0,25,1,0,0,2,37.33,2016,8,276,Thursday
8/12/2016,8.66,5.66,6.1,27.6,6,4,0,2,60.02,2016,8,276,Friday
8/13/2016,8,6.737,5,32,2,0,0,5,58.737,2016,8,276,Saturday
8/14/2016,5,4.857,4.5,18.21666667,2,0,7,0,41.57366667,2016,8,276,Sunday
8/15/2016,5,2.33,2,21,11,0,0,2,43.33,2016,8,276,Monday
8/16/2016,10,4.66,3,14.45,4,0,11,3.5,50.61,2016,8,276,Tuesday
8/17/2016,8.66,2.01,4,9.5,7,0,5,5,41.17,2016,8,276,Wednesday
8/18/2016,6.99,3.363,4,25.6,7,0,0,1,47.953,2016,8,276,Thursday
8/19/2016,1,4.33,0.6,27,12,0,0,4,48.93,2016,8,276,Friday
8/20/2016,4.33,2.99,6,26.2,1,0,0,6,46.52,2016,8,276,Saturday
8/21/2016,8,3.627,7.4,39,3,4,1,1,67.027,2016,8,276,Sunday
8/22/2016,3.34,3.386,0,23.2,3,0,0,6,38.926,2016,8,276,Monday
8/23/2016,3,3.066,4,14.7,7,1,0,1.2,33.966,2016,8,276,Tuesday
8/24/2016,9.33,3.487,8,11.3,2,0,0,3,37.117,2016,8,276,Wednesday
8/25/2016,4.33,2.67,8,19.4,4,1,4,5,48.4,2016,8,276,Thursday
8/26/2016,4,2.023,2,20.7,3,0,0,0,31.723,2016,8,276,Friday
8/27/2016,8.83,1.736,1,17.51666667,2,0,11,0,42.08266667,2016,8,276,Saturday
8/28/2016,7.33,7.02,6.2,37,3,0,6,2,68.55,2016,8,276,Sunday
8/29/2016,9,0.67,2,14.2,4,0,1,1.3,32.17,2016,8,276,Monday
8/30/2016,4.66,1.32,2,8.9,4,0,1,0,21.88,2016,8,276,Tuesday
8/31/2016,6,5.827,5,23.2,3,0,1,5,49.027,2016,8,276,Wednesday
9/1/2016,5,3.66,5,31.4,2,0,0,3,50.06,2016,9,276,Thursday
9/2/2016,9.34,4.02,5,10,25,0,5,2,60.36,2016,9,276,Friday
9/3/2016,5.33,4.025,6.5,54.2,5,0,4,4,83.055,2016,9,276,Saturday
9/4/2016,8.33,4.396,0,30.9,10,0,4,5,62.626,2016,9,276,Sunday
